date,series,value
2018-01-23,TP.DK.EUR.A,4.6647
2018-01-24,TP.DK.EUR.A,4.6369
2018-01-25,TP.DK.EUR.A,4.6307
2018-01-26,TP.DK.EUR.A,4.6465
2018-01-27,TP.DK.EUR.A,
2018-01-28,TP.DK.EUR.A,
2018-01-29,TP.DK.EUR.A,4.6557
2018-01-30,TP.DK.EUR.A,4.6804
2018-01-31,TP.DK.EUR.A,4.6824
2018-02-01,TP.DK.EUR.A,4.6728
2018-02-02,TP.DK.EUR.A,4.6671
2018-02-03,TP.DK.EUR.A,
2018-02-04,TP.DK.EUR.A,
2018-02-05,TP.DK.EUR.A,4.6795
2018-02-06,TP.DK.EUR.A,4.6867
2018-02-07,TP.DK.EUR.A,4.6843
2018-02-08,TP.DK.EUR.A,4.6638
2018-02-09,TP.DK.EUR.A,4.6629
2018-02-10,TP.DK.EUR.A,
2018-02-11,TP.DK.EUR.A,
2018-02-12,TP.DK.EUR.A,4.6749
2018-02-13,TP.DK.EUR.A,4.6718
2018-02-14,TP.DK.EUR.A,4.6793
2018-02-15,TP.DK.EUR.A,4.6938
2018-02-16,TP.DK.EUR.A,4.7089
2018-02-17,TP.DK.EUR.A,
2018-02-18,TP.DK.EUR.A,
2018-02-19,TP.DK.EUR.A,4.6967
2018-02-20,TP.DK.EUR.A,4.6593
2018-02-21,TP.DK.EUR.A,4.6575
2018-02-22,TP.DK.EUR.A,4.6641
2018-02-23,TP.DK.EUR.A,4.6666
2018-02-24,TP.DK.EUR.A,
2018-02-25,TP.DK.EUR.A,
2018-02-26,TP.DK.EUR.A,4.6527
2018-02-27,TP.DK.EUR.A,4.6561
2018-02-28,TP.DK.EUR.A,4.6646
2018-03-01,TP.DK.EUR.A,4.6439
2018-03-02,TP.DK.EUR.A,4.6434
2018-03-03,TP.DK.EUR.A,
2018-03-04,TP.DK.EUR.A,
2018-03-05,TP.DK.EUR.A,4.6705
2018-03-06,TP.DK.EUR.A,4.6963
2018-03-07,TP.DK.EUR.A,4.693
2018-03-08,TP.DK.EUR.A,4.7154
2018-03-09,TP.DK.EUR.A,4.7192
2018-03-10,TP.DK.EUR.A,
2018-03-11,TP.DK.EUR.A,
2018-03-12,TP.DK.EUR.A,4.6969
2018-03-13,TP.DK.EUR.A,4.6997
2018-03-14,TP.DK.EUR.A,4.7544
2018-03-15,TP.DK.EUR.A,4.7787
2018-03-16,TP.DK.EUR.A,4.8057
2018-03-17,TP.DK.EUR.A,
2018-03-18,TP.DK.EUR.A,
2018-03-19,TP.DK.EUR.A,4.8103
2018-03-20,TP.DK.EUR.A,4.8335
2018-03-21,TP.DK.EUR.A,4.8516
2018-03-22,TP.DK.EUR.A,4.8223
2018-03-23,TP.DK.EUR.A,4.8245
2018-03-24,TP.DK.EUR.A,
2018-03-25,TP.DK.EUR.A,
2018-03-26,TP.DK.EUR.A,4.8853
2018-03-27,TP.DK.EUR.A,4.9251
2018-03-28,TP.DK.EUR.A,4.9414
2018-03-29,TP.DK.EUR.A,4.95
2018-03-30,TP.DK.EUR.A,4.9191
2018-03-31,TP.DK.EUR.A,
2018-04-01,TP.DK.EUR.A,
2018-04-02,TP.DK.EUR.A,4.8673
2018-04-03,TP.DK.EUR.A,4.88
2018-04-04,TP.DK.EUR.A,4.8946
2018-04-05,TP.DK.EUR.A,4.9228
2018-04-06,TP.DK.EUR.A,4.9396
2018-04-07,TP.DK.EUR.A,
2018-04-08,TP.DK.EUR.A,
2018-04-09,TP.DK.EUR.A,4.9588
2018-04-10,TP.DK.EUR.A,4.9798
2018-04-11,TP.DK.EUR.A,5.019
2018-04-12,TP.DK.EUR.A,5.1305
2018-04-13,TP.DK.EUR.A,5.097
2018-04-14,TP.DK.EUR.A,
2018-04-15,TP.DK.EUR.A,
2018-04-16,TP.DK.EUR.A,5.0279
2018-04-17,TP.DK.EUR.A,5.0619
2018-04-18,TP.DK.EUR.A,5.0747
2018-04-19,TP.DK.EUR.A,5.0665
2018-04-20,TP.DK.EUR.A,4.9841
2018-04-21,TP.DK.EUR.A,
2018-04-22,TP.DK.EUR.A,
2018-04-23,TP.DK.EUR.A,
2018-04-24,TP.DK.EUR.A,4.967
2018-04-25,TP.DK.EUR.A,4.9862
2018-04-26,TP.DK.EUR.A,4.972
2018-04-27,TP.DK.EUR.A,4.9503
2018-04-28,TP.DK.EUR.A,
2018-04-29,TP.DK.EUR.A,
2018-04-30,TP.DK.EUR.A,4.8961
2018-05-01,TP.DK.EUR.A,
2018-05-02,TP.DK.EUR.A,4.8917
2018-05-03,TP.DK.EUR.A,4.9472
2018-05-04,TP.DK.EUR.A,5.0243
2018-05-05,TP.DK.EUR.A,
2018-05-06,TP.DK.EUR.A,
2018-05-07,TP.DK.EUR.A,5.0911
2018-05-08,TP.DK.EUR.A,5.0746
2018-05-09,TP.DK.EUR.A,5.092
2018-05-10,TP.DK.EUR.A,5.0834
2018-05-11,TP.DK.EUR.A,5.0668
2018-05-12,TP.DK.EUR.A,
2018-05-13,TP.DK.EUR.A,
2018-05-14,TP.DK.EUR.A,5.0757
2018-05-15,TP.DK.EUR.A,5.1741
2018-05-16,TP.DK.EUR.A,5.2365
2018-05-17,TP.DK.EUR.A,5.2687
2018-05-18,TP.DK.EUR.A,5.2412
2018-05-19,TP.DK.EUR.A,
2018-05-20,TP.DK.EUR.A,
2018-05-21,TP.DK.EUR.A,5.2674
2018-05-22,TP.DK.EUR.A,5.3469
2018-05-23,TP.DK.EUR.A,5.4043
2018-05-24,TP.DK.EUR.A,5.6817
2018-05-25,TP.DK.EUR.A,5.5133
2018-05-26,TP.DK.EUR.A,
2018-05-27,TP.DK.EUR.A,
2018-05-28,TP.DK.EUR.A,5.524
2018-05-29,TP.DK.EUR.A,5.3665
2018-05-30,TP.DK.EUR.A,5.3127
2018-05-31,TP.DK.EUR.A,5.2064
2018-06-01,TP.DK.EUR.A,5.2431
2018-06-02,TP.DK.EUR.A,
2018-06-03,TP.DK.EUR.A,
2018-06-04,TP.DK.EUR.A,5.3686
2018-06-05,TP.DK.EUR.A,5.4214
2018-06-06,TP.DK.EUR.A,5.3881
2018-06-07,TP.DK.EUR.A,5.419
2018-06-08,TP.DK.EUR.A,5.378
2018-06-09,TP.DK.EUR.A,
2018-06-10,TP.DK.EUR.A,
2018-06-11,TP.DK.EUR.A,5.2956
2018-06-12,TP.DK.EUR.A,5.3223
2018-06-13,TP.DK.EUR.A,5.3626
2018-06-14,TP.DK.EUR.A,5.4621
2018-06-15,TP.DK.EUR.A,
2018-06-16,TP.DK.EUR.A,
2018-06-17,TP.DK.EUR.A,
2018-06-18,TP.DK.EUR.A,5.4621
2018-06-19,TP.DK.EUR.A,5.4667
2018-06-20,TP.DK.EUR.A,5.4969
2018-06-21,TP.DK.EUR.A,5.4929
2018-06-22,TP.DK.EUR.A,5.4833
2018-06-23,TP.DK.EUR.A,
2018-06-24,TP.DK.EUR.A,
2018-06-25,TP.DK.EUR.A,5.4848
2018-06-26,TP.DK.EUR.A,5.4071
2018-06-27,TP.DK.EUR.A,5.4576
2018-06-28,TP.DK.EUR.A,5.396
2018-06-29,TP.DK.EUR.A,5.331
2018-06-30,TP.DK.EUR.A,
2018-07-01,TP.DK.EUR.A,
2018-07-02,TP.DK.EUR.A,5.3092
2018-07-03,TP.DK.EUR.A,5.3804
2018-07-04,TP.DK.EUR.A,5.4274
2018-07-05,TP.DK.EUR.A,5.4731
2018-07-06,TP.DK.EUR.A,5.4288
2018-07-07,TP.DK.EUR.A,
2018-07-08,TP.DK.EUR.A,
2018-07-09,TP.DK.EUR.A,5.3876
2018-07-10,TP.DK.EUR.A,5.3334
2018-07-11,TP.DK.EUR.A,5.5167
2018-07-12,TP.DK.EUR.A,5.5636
2018-07-13,TP.DK.EUR.A,5.6233
2018-07-14,TP.DK.EUR.A,
2018-07-15,TP.DK.EUR.A,
2018-07-16,TP.DK.EUR.A,5.632
2018-07-17,TP.DK.EUR.A,5.6599
2018-07-18,TP.DK.EUR.A,5.6714
2018-07-19,TP.DK.EUR.A,5.568
2018-07-20,TP.DK.EUR.A,5.5986
2018-07-21,TP.DK.EUR.A,
2018-07-22,TP.DK.EUR.A,
2018-07-23,TP.DK.EUR.A,5.5924
2018-07-24,TP.DK.EUR.A,5.5684
2018-07-25,TP.DK.EUR.A,5.5862
2018-07-26,TP.DK.EUR.A,5.6774
2018-07-27,TP.DK.EUR.A,5.6457
2018-07-28,TP.DK.EUR.A,
2018-07-29,TP.DK.EUR.A,
2018-07-30,TP.DK.EUR.A,5.6499
2018-07-31,TP.DK.EUR.A,5.7034
2018-08-01,TP.DK.EUR.A,5.7456
2018-08-02,TP.DK.EUR.A,5.7515
2018-08-03,TP.DK.EUR.A,5.87
2018-08-04,TP.DK.EUR.A,
2018-08-05,TP.DK.EUR.A,
2018-08-06,TP.DK.EUR.A,5.8794
2018-08-07,TP.DK.EUR.A,5.9462
2018-08-08,TP.DK.EUR.A,6.0999
2018-08-09,TP.DK.EUR.A,6.1252
2018-08-10,TP.DK.EUR.A,6.2588
2018-08-11,TP.DK.EUR.A,
2018-08-12,TP.DK.EUR.A,
2018-08-13,TP.DK.EUR.A,6.8081
2018-08-14,TP.DK.EUR.A,7.8327
2018-08-15,TP.DK.EUR.A,7.4687
2018-08-16,TP.DK.EUR.A,6.9501
2018-08-17,TP.DK.EUR.A,6.5935
2018-08-18,TP.DK.EUR.A,
2018-08-19,TP.DK.EUR.A,
2018-08-20,TP.DK.EUR.A,6.8267
2018-08-21,TP.DK.EUR.A,
2018-08-22,TP.DK.EUR.A,
2018-08-23,TP.DK.EUR.A,
2018-08-24,TP.DK.EUR.A,
2018-08-25,TP.DK.EUR.A,
2018-08-26,TP.DK.EUR.A,
2018-08-27,TP.DK.EUR.A,6.8267
2018-08-28,TP.DK.EUR.A,7.1875
2018-08-29,TP.DK.EUR.A,7.2744
2018-08-30,TP.DK.EUR.A,
2018-08-31,TP.DK.EUR.A,7.4735
2018-09-01,TP.DK.EUR.A,
2018-09-02,TP.DK.EUR.A,
2018-09-03,TP.DK.EUR.A,7.6428
2018-09-04,TP.DK.EUR.A,7.6868
2018-09-05,TP.DK.EUR.A,7.7252
2018-09-06,TP.DK.EUR.A,7.7336
2018-09-07,TP.DK.EUR.A,7.6573
2018-09-08,TP.DK.EUR.A,
2018-09-09,TP.DK.EUR.A,
2018-09-10,TP.DK.EUR.A,7.5259
2018-09-11,TP.DK.EUR.A,7.4635
2018-09-12,TP.DK.EUR.A,7.4899
2018-09-13,TP.DK.EUR.A,7.4085
2018-09-14,TP.DK.EUR.A,7.3855
2018-09-15,TP.DK.EUR.A,
2018-09-16,TP.DK.EUR.A,
2018-09-17,TP.DK.EUR.A,7.0988
2018-09-18,TP.DK.EUR.A,7.2946
2018-09-19,TP.DK.EUR.A,7.4387
2018-09-20,TP.DK.EUR.A,7.3766
2018-09-21,TP.DK.EUR.A,7.3437
2018-09-22,TP.DK.EUR.A,
2018-09-23,TP.DK.EUR.A,
2018-09-24,TP.DK.EUR.A,7.3794
2018-09-25,TP.DK.EUR.A,7.3234
2018-09-26,TP.DK.EUR.A,7.2057
2018-09-27,TP.DK.EUR.A,7.2007
2018-09-28,TP.DK.EUR.A,7.113
2018-09-29,TP.DK.EUR.A,
2018-09-30,TP.DK.EUR.A,
2018-10-01,TP.DK.EUR.A,6.9505
2018-10-02,TP.DK.EUR.A,6.9213
2018-10-03,TP.DK.EUR.A,6.9255
2018-10-04,TP.DK.EUR.A,6.9741
2018-10-05,TP.DK.EUR.A,7.0388
2018-10-06,TP.DK.EUR.A,
2018-10-07,TP.DK.EUR.A,
2018-10-08,TP.DK.EUR.A,7.0786
2018-10-09,TP.DK.EUR.A,7.0624
2018-10-10,TP.DK.EUR.A,7.0088
2018-10-11,TP.DK.EUR.A,6.9994
2018-10-12,TP.DK.EUR.A,6.9147
2018-10-13,TP.DK.EUR.A,
2018-10-14,TP.DK.EUR.A,
2018-10-15,TP.DK.EUR.A,6.8404
2018-10-16,TP.DK.EUR.A,6.7288
2018-10-17,TP.DK.EUR.A,6.6943
2018-10-18,TP.DK.EUR.A,6.5678
2018-10-19,TP.DK.EUR.A,6.39
2018-10-20,TP.DK.EUR.A,
2018-10-21,TP.DK.EUR.A,
2018-10-22,TP.DK.EUR.A,6.4316
2018-10-23,TP.DK.EUR.A,6.5039
2018-10-24,TP.DK.EUR.A,6.6206
2018-10-25,TP.DK.EUR.A,6.5295
2018-10-26,TP.DK.EUR.A,6.4795
2018-10-27,TP.DK.EUR.A,
2018-10-28,TP.DK.EUR.A,
2018-10-29,TP.DK.EUR.A,
2018-10-30,TP.DK.EUR.A,6.3835
2018-10-31,TP.DK.EUR.A,6.2734
2018-11-01,TP.DK.EUR.A,6.2373
2018-11-02,TP.DK.EUR.A,6.3351
2018-11-03,TP.DK.EUR.A,
2018-11-04,TP.DK.EUR.A,
2018-11-05,TP.DK.EUR.A,6.246
2018-11-06,TP.DK.EUR.A,6.1996
2018-11-07,TP.DK.EUR.A,6.0954
2018-11-08,TP.DK.EUR.A,6.1463
2018-11-09,TP.DK.EUR.A,6.1806
2018-11-10,TP.DK.EUR.A,
2018-11-11,TP.DK.EUR.A,
2018-11-12,TP.DK.EUR.A,6.2174
2018-11-13,TP.DK.EUR.A,6.1672
2018-11-14,TP.DK.EUR.A,6.1575
2018-11-15,TP.DK.EUR.A,6.1622
2018-11-16,TP.DK.EUR.A,6.131
2018-11-17,TP.DK.EUR.A,
2018-11-18,TP.DK.EUR.A,
2018-11-19,TP.DK.EUR.A,6.0565
2018-11-20,TP.DK.EUR.A,6.0775
2018-11-21,TP.DK.EUR.A,6.0935
2018-11-22,TP.DK.EUR.A,6.0935
2018-11-23,TP.DK.EUR.A,6.0497
2018-11-24,TP.DK.EUR.A,
2018-11-25,TP.DK.EUR.A,
2018-11-26,TP.DK.EUR.A,6.0042
2018-11-27,TP.DK.EUR.A,5.9604
2018-11-28,TP.DK.EUR.A,5.9259
2018-11-29,TP.DK.EUR.A,5.9233
2018-11-30,TP.DK.EUR.A,5.8737
2018-12-01,TP.DK.EUR.A,
2018-12-02,TP.DK.EUR.A,
2018-12-03,TP.DK.EUR.A,5.8679
2018-12-04,TP.DK.EUR.A,5.895
2018-12-05,TP.DK.EUR.A,6.0068
2018-12-06,TP.DK.EUR.A,6.0929
2018-12-07,TP.DK.EUR.A,6.0759
2018-12-08,TP.DK.EUR.A,
2018-12-09,TP.DK.EUR.A,
2018-12-10,TP.DK.EUR.A,6.0572
2018-12-11,TP.DK.EUR.A,6.0289
2018-12-12,TP.DK.EUR.A,6.088
2018-12-13,TP.DK.EUR.A,6.0764
2018-12-14,TP.DK.EUR.A,6.0997
2018-12-15,TP.DK.EUR.A,
2018-12-16,TP.DK.EUR.A,
2018-12-17,TP.DK.EUR.A,6.0755
2018-12-18,TP.DK.EUR.A,6.091
2018-12-19,TP.DK.EUR.A,6.0839
2018-12-20,TP.DK.EUR.A,6.0764
2018-12-21,TP.DK.EUR.A,6.0206
2018-12-22,TP.DK.EUR.A,
2018-12-23,TP.DK.EUR.A,
2018-12-24,TP.DK.EUR.A,6.0342
2018-12-25,TP.DK.EUR.A,6.0291
2018-12-26,TP.DK.EUR.A,6.0419
2018-12-27,TP.DK.EUR.A,6.0185
2018-12-28,TP.DK.EUR.A,6.0245
2018-12-29,TP.DK.EUR.A,
2018-12-30,TP.DK.EUR.A,
2018-12-31,TP.DK.EUR.A,6.028
2019-01-01,TP.DK.EUR.A,
2019-01-02,TP.DK.EUR.A,6.0422
2019-01-03,TP.DK.EUR.A,6.1061
2019-01-04,TP.DK.EUR.A,6.2057
2019-01-05,TP.DK.EUR.A,
2019-01-06,TP.DK.EUR.A,
2019-01-07,TP.DK.EUR.A,6.1687
2019-01-08,TP.DK.EUR.A,6.1285
2019-01-09,TP.DK.EUR.A,6.2134
2019-01-10,TP.DK.EUR.A,6.2999
2019-01-11,TP.DK.EUR.A,6.3007
2019-01-12,TP.DK.EUR.A,
2019-01-13,TP.DK.EUR.A,
2019-01-14,TP.DK.EUR.A,6.2525
2019-01-15,TP.DK.EUR.A,6.321
2019-01-16,TP.DK.EUR.A,6.2291
2019-01-17,TP.DK.EUR.A,6.1605
2019-01-18,TP.DK.EUR.A,6.103
2019-01-19,TP.DK.EUR.A,
2019-01-20,TP.DK.EUR.A,
2019-01-21,TP.DK.EUR.A,6.0908
2019-01-22,TP.DK.EUR.A,6.0714
2019-01-23,TP.DK.EUR.A,6.0716
2019-01-24,TP.DK.EUR.A,6.0386
2019-01-25,TP.DK.EUR.A,5.9905
2019-01-26,TP.DK.EUR.A,
2019-01-27,TP.DK.EUR.A,
2019-01-28,TP.DK.EUR.A,5.9654
2019-01-29,TP.DK.EUR.A,6.019
2019-01-30,TP.DK.EUR.A,6.101
2019-01-31,TP.DK.EUR.A,6.0339
2019-02-01,TP.DK.EUR.A,5.9871
2019-02-02,TP.DK.EUR.A,
2019-02-03,TP.DK.EUR.A,
2019-02-04,TP.DK.EUR.A,5.9515
2019-02-05,TP.DK.EUR.A,5.9743
2019-02-06,TP.DK.EUR.A,5.9371
2019-02-07,TP.DK.EUR.A,5.9328
2019-02-08,TP.DK.EUR.A,5.9468
2019-02-09,TP.DK.EUR.A,
2019-02-10,TP.DK.EUR.A,
2019-02-11,TP.DK.EUR.A,5.9447
2019-02-12,TP.DK.EUR.A,5.946
2019-02-13,TP.DK.EUR.A,5.9377
2019-02-14,TP.DK.EUR.A,5.9374
2019-02-15,TP.DK.EUR.A,5.9591
2019-02-16,TP.DK.EUR.A,
2019-02-17,TP.DK.EUR.A,
2019-02-18,TP.DK.EUR.A,5.9335
2019-02-19,TP.DK.EUR.A,5.9886
2019-02-20,TP.DK.EUR.A,5.9958
2019-02-21,TP.DK.EUR.A,6.0072
2019-02-22,TP.DK.EUR.A,6.0263
2019-02-23,TP.DK.EUR.A,
2019-02-24,TP.DK.EUR.A,
2019-02-25,TP.DK.EUR.A,6.0318
2019-02-26,TP.DK.EUR.A,6.0244
2019-02-27,TP.DK.EUR.A,6.0141
2019-02-28,TP.DK.EUR.A,6.0257
2019-03-01,TP.DK.EUR.A,6.0576
2019-03-02,TP.DK.EUR.A,
2019-03-03,TP.DK.EUR.A,
2019-03-04,TP.DK.EUR.A,6.0762
2019-03-05,TP.DK.EUR.A,6.1024
2019-03-06,TP.DK.EUR.A,6.0803
2019-03-07,TP.DK.EUR.A,6.08
2019-03-08,TP.DK.EUR.A,6.1419
2019-03-09,TP.DK.EUR.A,
2019-03-10,TP.DK.EUR.A,
2019-03-11,TP.DK.EUR.A,6.1157
2019-03-12,TP.DK.EUR.A,6.1114
2019-03-13,TP.DK.EUR.A,6.1249
2019-03-14,TP.DK.EUR.A,6.1567
2019-03-15,TP.DK.EUR.A,6.18
2019-03-16,TP.DK.EUR.A,
2019-03-17,TP.DK.EUR.A,
2019-03-18,TP.DK.EUR.A,6.1776
2019-03-19,TP.DK.EUR.A,6.1905
2019-03-20,TP.DK.EUR.A,6.2034
2019-03-21,TP.DK.EUR.A,6.2082
2019-03-22,TP.DK.EUR.A,6.2032
2019-03-23,TP.DK.EUR.A,
2019-03-24,TP.DK.EUR.A,
2019-03-25,TP.DK.EUR.A,6.263
2019-03-26,TP.DK.EUR.A,6.3858
2019-03-27,TP.DK.EUR.A,6.2162
2019-03-28,TP.DK.EUR.A,6.0091
2019-03-29,TP.DK.EUR.A,6.2335
2019-03-30,TP.DK.EUR.A,
2019-03-31,TP.DK.EUR.A,
2019-04-01,TP.DK.EUR.A,6.3188
2019-04-02,TP.DK.EUR.A,6.2906
2019-04-03,TP.DK.EUR.A,6.2242
2019-04-04,TP.DK.EUR.A,6.3022
2019-04-05,TP.DK.EUR.A,6.3225
2019-04-06,TP.DK.EUR.A,
2019-04-07,TP.DK.EUR.A,
2019-04-08,TP.DK.EUR.A,6.2797
2019-04-09,TP.DK.EUR.A,6.3682
2019-04-10,TP.DK.EUR.A,6.3775
2019-04-11,TP.DK.EUR.A,6.3946
2019-04-12,TP.DK.EUR.A,6.441
2019-04-13,TP.DK.EUR.A,
2019-04-14,TP.DK.EUR.A,
2019-04-15,TP.DK.EUR.A,6.5359
2019-04-16,TP.DK.EUR.A,6.5449
2019-04-17,TP.DK.EUR.A,6.5442
2019-04-18,TP.DK.EUR.A,6.4952
2019-04-19,TP.DK.EUR.A,6.5445
2019-04-20,TP.DK.EUR.A,
2019-04-21,TP.DK.EUR.A,
2019-04-22,TP.DK.EUR.A,6.5133
2019-04-23,TP.DK.EUR.A,
2019-04-24,TP.DK.EUR.A,6.5519
2019-04-25,TP.DK.EUR.A,6.5706
2019-04-26,TP.DK.EUR.A,6.5652
2019-04-27,TP.DK.EUR.A,
2019-04-28,TP.DK.EUR.A,
2019-04-29,TP.DK.EUR.A,6.5981
2019-04-30,TP.DK.EUR.A,6.6151
2019-05-01,TP.DK.EUR.A,
2019-05-02,TP.DK.EUR.A,6.673
2019-05-03,TP.DK.EUR.A,6.6744
2019-05-04,TP.DK.EUR.A,
2019-05-05,TP.DK.EUR.A,
2019-05-06,TP.DK.EUR.A,6.6512
2019-05-07,TP.DK.EUR.A,6.7057
2019-05-08,TP.DK.EUR.A,6.8838
2019-05-09,TP.DK.EUR.A,6.9019
2019-05-10,TP.DK.EUR.A,6.9419
2019-05-11,TP.DK.EUR.A,
2019-05-12,TP.DK.EUR.A,
2019-05-13,TP.DK.EUR.A,6.8651
2019-05-14,TP.DK.EUR.A,6.8324
2019-05-15,TP.DK.EUR.A,6.7902
2019-05-16,TP.DK.EUR.A,6.7805
2019-05-17,TP.DK.EUR.A,6.7256
2019-05-18,TP.DK.EUR.A,
2019-05-19,TP.DK.EUR.A,
2019-05-20,TP.DK.EUR.A,6.7549
2019-05-21,TP.DK.EUR.A,6.7391
2019-05-22,TP.DK.EUR.A,6.7369
2019-05-23,TP.DK.EUR.A,6.7819
2019-05-24,TP.DK.EUR.A,6.8227
2019-05-25,TP.DK.EUR.A,
2019-05-26,TP.DK.EUR.A,
2019-05-27,TP.DK.EUR.A,6.7864
2019-05-28,TP.DK.EUR.A,6.7692
2019-05-29,TP.DK.EUR.A,6.7576
2019-05-30,TP.DK.EUR.A,6.7101
2019-05-31,TP.DK.EUR.A,6.5966
2019-06-01,TP.DK.EUR.A,
2019-06-02,TP.DK.EUR.A,
2019-06-03,TP.DK.EUR.A,6.532
2019-06-04,TP.DK.EUR.A,
2019-06-05,TP.DK.EUR.A,
2019-06-06,TP.DK.EUR.A,
2019-06-07,TP.DK.EUR.A,6.532
2019-06-08,TP.DK.EUR.A,
2019-06-09,TP.DK.EUR.A,
2019-06-10,TP.DK.EUR.A,6.5729
2019-06-11,TP.DK.EUR.A,6.5631
2019-06-12,TP.DK.EUR.A,6.5392
2019-06-13,TP.DK.EUR.A,6.5709
2019-06-14,TP.DK.EUR.A,6.5793
2019-06-15,TP.DK.EUR.A,
2019-06-16,TP.DK.EUR.A,
2019-06-17,TP.DK.EUR.A,6.6316
2019-06-18,TP.DK.EUR.A,6.5845
2019-06-19,TP.DK.EUR.A,6.5465
2019-06-20,TP.DK.EUR.A,6.5549
2019-06-21,TP.DK.EUR.A,6.4742
2019-06-22,TP.DK.EUR.A,
2019-06-23,TP.DK.EUR.A,
2019-06-24,TP.DK.EUR.A,6.547
2019-06-25,TP.DK.EUR.A,6.5409
2019-06-26,TP.DK.EUR.A,6.5935
2019-06-27,TP.DK.EUR.A,6.5476
2019-06-28,TP.DK.EUR.A,6.5571
2019-06-29,TP.DK.EUR.A,
2019-06-30,TP.DK.EUR.A,
2019-07-01,TP.DK.EUR.A,6.5507
2019-07-02,TP.DK.EUR.A,6.4353
2019-07-03,TP.DK.EUR.A,6.4013
2019-07-04,TP.DK.EUR.A,6.3544
2019-07-05,TP.DK.EUR.A,6.3117
2019-07-06,TP.DK.EUR.A,
2019-07-07,TP.DK.EUR.A,
2019-07-08,TP.DK.EUR.A,6.309
2019-07-09,TP.DK.EUR.A,6.4235
2019-07-10,TP.DK.EUR.A,6.3998
2019-07-11,TP.DK.EUR.A,6.4369
2019-07-12,TP.DK.EUR.A,6.3877
2019-07-13,TP.DK.EUR.A,
2019-07-14,TP.DK.EUR.A,
2019-07-15,TP.DK.EUR.A,
2019-07-16,TP.DK.EUR.A,6.4088
2019-07-17,TP.DK.EUR.A,6.4086
2019-07-18,TP.DK.EUR.A,6.383
2019-07-19,TP.DK.EUR.A,6.3913
2019-07-20,TP.DK.EUR.A,
2019-07-21,TP.DK.EUR.A,
2019-07-22,TP.DK.EUR.A,6.334
2019-07-23,TP.DK.EUR.A,6.3586
2019-07-24,TP.DK.EUR.A,6.3499
2019-07-25,TP.DK.EUR.A,6.3671
2019-07-26,TP.DK.EUR.A,6.3422
2019-07-27,TP.DK.EUR.A,
2019-07-28,TP.DK.EUR.A,
2019-07-29,TP.DK.EUR.A,6.2997
2019-07-30,TP.DK.EUR.A,6.2586
2019-07-31,TP.DK.EUR.A,6.2088
2019-08-01,TP.DK.EUR.A,6.1574
2019-08-02,TP.DK.EUR.A,6.1609
2019-08-03,TP.DK.EUR.A,
2019-08-04,TP.DK.EUR.A,
2019-08-05,TP.DK.EUR.A,6.1942
2019-08-06,TP.DK.EUR.A,6.1947
2019-08-07,TP.DK.EUR.A,6.1959
2019-08-08,TP.DK.EUR.A,6.1393
2019-08-09,TP.DK.EUR.A,6.1349
2019-08-10,TP.DK.EUR.A,
2019-08-11,TP.DK.EUR.A,
2019-08-12,TP.DK.EUR.A,
2019-08-13,TP.DK.EUR.A,
2019-08-14,TP.DK.EUR.A,
2019-08-15,TP.DK.EUR.A,6.1367
2019-08-16,TP.DK.EUR.A,6.2122
2019-08-17,TP.DK.EUR.A,
2019-08-18,TP.DK.EUR.A,
2019-08-19,TP.DK.EUR.A,6.1414
2019-08-20,TP.DK.EUR.A,6.1922
2019-08-21,TP.DK.EUR.A,6.3197
2019-08-22,TP.DK.EUR.A,6.3359
2019-08-23,TP.DK.EUR.A,6.3723
2019-08-24,TP.DK.EUR.A,
2019-08-25,TP.DK.EUR.A,
2019-08-26,TP.DK.EUR.A,6.3654
2019-08-27,TP.DK.EUR.A,6.4532
2019-08-28,TP.DK.EUR.A,6.4707
2019-08-29,TP.DK.EUR.A,6.4315
2019-08-30,TP.DK.EUR.A,
2019-08-31,TP.DK.EUR.A,
2019-09-01,TP.DK.EUR.A,
2019-09-02,TP.DK.EUR.A,6.4407
2019-09-03,TP.DK.EUR.A,6.3687
2019-09-04,TP.DK.EUR.A,6.316
2019-09-05,TP.DK.EUR.A,6.2352
2019-09-06,TP.DK.EUR.A,6.267
2019-09-07,TP.DK.EUR.A,
2019-09-08,TP.DK.EUR.A,
2019-09-09,TP.DK.EUR.A,6.2824
2019-09-10,TP.DK.EUR.A,6.3123
2019-09-11,TP.DK.EUR.A,6.3569
2019-09-12,TP.DK.EUR.A,6.3611
2019-09-13,TP.DK.EUR.A,6.3087
2019-09-14,TP.DK.EUR.A,
2019-09-15,TP.DK.EUR.A,
2019-09-16,TP.DK.EUR.A,6.2876
2019-09-17,TP.DK.EUR.A,6.3154
2019-09-18,TP.DK.EUR.A,6.3038
2019-09-19,TP.DK.EUR.A,6.2747
2019-09-20,TP.DK.EUR.A,6.2941
2019-09-21,TP.DK.EUR.A,
2019-09-22,TP.DK.EUR.A,
2019-09-23,TP.DK.EUR.A,6.2847
2019-09-24,TP.DK.EUR.A,6.2819
2019-09-25,TP.DK.EUR.A,6.2381
2019-09-26,TP.DK.EUR.A,6.2544
2019-09-27,TP.DK.EUR.A,6.1982
2019-09-28,TP.DK.EUR.A,
2019-09-29,TP.DK.EUR.A,
2019-09-30,TP.DK.EUR.A,6.1836
2019-10-01,TP.DK.EUR.A,6.1671
