date,series,value
2021-09-05,TP.DK.USD.A,
2021-09-06,TP.DK.USD.A,8.295
2021-09-07,TP.DK.USD.A,8.2767
2021-09-08,TP.DK.USD.A,8.2981
2021-09-09,TP.DK.USD.A,8.4063
2021-09-10,TP.DK.USD.A,8.4655
2021-09-11,TP.DK.USD.A,
2021-09-12,TP.DK.USD.A,
2021-09-13,TP.DK.USD.A,8.4044
2021-09-14,TP.DK.USD.A,8.4441
2021-09-15,TP.DK.USD.A,8.4314
2021-09-16,TP.DK.USD.A,8.4272
2021-09-17,TP.DK.USD.A,8.4402
2021-09-18,TP.DK.USD.A,
2021-09-19,TP.DK.USD.A,
2021-09-20,TP.DK.USD.A,8.5678
2021-09-21,TP.DK.USD.A,8.6648
2021-09-22,TP.DK.USD.A,8.6301
2021-09-23,TP.DK.USD.A,8.6349
2021-09-24,TP.DK.USD.A,8.6584
2021-09-25,TP.DK.USD.A,
2021-09-26,TP.DK.USD.A,
2021-09-27,TP.DK.USD.A,8.824
2021-09-28,TP.DK.USD.A,8.8355
2021-09-29,TP.DK.USD.A,8.8585
2021-09-30,TP.DK.USD.A,8.8433
2021-10-01,TP.DK.USD.A,8.8785
2021-10-02,TP.DK.USD.A,
2021-10-03,TP.DK.USD.A,
2021-10-04,TP.DK.USD.A,8.8469
2021-10-05,TP.DK.USD.A,8.8522
2021-10-06,TP.DK.USD.A,8.8444
2021-10-07,TP.DK.USD.A,8.9065
2021-10-08,TP.DK.USD.A,8.8609
2021-10-09,TP.DK.USD.A,
2021-10-10,TP.DK.USD.A,
2021-10-11,TP.DK.USD.A,8.8982
2021-10-12,TP.DK.USD.A,8.9367
2021-10-13,TP.DK.USD.A,8.9996
2021-10-14,TP.DK.USD.A,9.0222
2021-10-15,TP.DK.USD.A,9.1416
2021-10-16,TP.DK.USD.A,
2021-10-17,TP.DK.USD.A,
2021-10-18,TP.DK.USD.A,9.1993
2021-10-19,TP.DK.USD.A,9.2667
2021-10-20,TP.DK.USD.A,9.2845
2021-10-21,TP.DK.USD.A,9.314
2021-10-22,TP.DK.USD.A,9.2857
2021-10-23,TP.DK.USD.A,
2021-10-24,TP.DK.USD.A,
2021-10-25,TP.DK.USD.A,9.586
2021-10-26,TP.DK.USD.A,9.7362
2021-10-27,TP.DK.USD.A,9.4575
2021-10-28,TP.DK.USD.A,9.4813
2021-10-29,TP.DK.USD.A,
2021-10-30,TP.DK.USD.A,
2021-10-31,TP.DK.USD.A,
2021-11-01,TP.DK.USD.A,9.4813
2021-11-02,TP.DK.USD.A,9.5287
2021-11-03,TP.DK.USD.A,9.5171
2021-11-04,TP.DK.USD.A,9.657
2021-11-05,TP.DK.USD.A,9.6884
2021-11-06,TP.DK.USD.A,
2021-11-07,TP.DK.USD.A,
2021-11-08,TP.DK.USD.A,9.7
2021-11-09,TP.DK.USD.A,9.6848
2021-11-10,TP.DK.USD.A,9.7029
2021-11-11,TP.DK.USD.A,9.7812
2021-11-12,TP.DK.USD.A,9.917
2021-11-13,TP.DK.USD.A,
2021-11-14,TP.DK.USD.A,
2021-11-15,TP.DK.USD.A,9.9105
2021-11-16,TP.DK.USD.A,9.9804
2021-11-17,TP.DK.USD.A,10.1671
2021-11-18,TP.DK.USD.A,10.3993
2021-11-19,TP.DK.USD.A,10.6963
2021-11-20,TP.DK.USD.A,
2021-11-21,TP.DK.USD.A,
2021-11-22,TP.DK.USD.A,11.0266
2021-11-23,TP.DK.USD.A,11.1712
2021-11-24,TP.DK.USD.A,12.1556
2021-11-25,TP.DK.USD.A,12.6082
2021-11-26,TP.DK.USD.A,12.0001
2021-11-27,TP.DK.USD.A,
2021-11-28,TP.DK.USD.A,
2021-11-29,TP.DK.USD.A,12.0786
2021-11-30,TP.DK.USD.A,12.6595
2021-12-01,TP.DK.USD.A,12.9387
2021-12-02,TP.DK.USD.A,13.3363
2021-12-03,TP.DK.USD.A,13.4067
2021-12-04,TP.DK.USD.A,
2021-12-05,TP.DK.USD.A,
2021-12-06,TP.DK.USD.A,13.6801
2021-12-07,TP.DK.USD.A,13.774
2021-12-08,TP.DK.USD.A,13.6667
2021-12-09,TP.DK.USD.A,13.6241
2021-12-10,TP.DK.USD.A,13.7432
2021-12-11,TP.DK.USD.A,
2021-12-12,TP.DK.USD.A,
2021-12-13,TP.DK.USD.A,13.8346
2021-12-14,TP.DK.USD.A,14.2465
2021-12-15,TP.DK.USD.A,14.1745
2021-12-16,TP.DK.USD.A,14.635
2021-12-17,TP.DK.USD.A,15.2118
2021-12-18,TP.DK.USD.A,
2021-12-19,TP.DK.USD.A,
2021-12-20,TP.DK.USD.A,16.3358
2021-12-21,TP.DK.USD.A,17.4731
2021-12-22,TP.DK.USD.A,13.0226
2021-12-23,TP.DK.USD.A,12.4535
2021-12-24,TP.DK.USD.A,11.4508
2021-12-25,TP.DK.USD.A,
2021-12-26,TP.DK.USD.A,
2021-12-27,TP.DK.USD.A,11.7278
2021-12-28,TP.DK.USD.A,11.39
2021-12-29,TP.DK.USD.A,11.8302
2021-12-30,TP.DK.USD.A,12.2219
2021-12-31,TP.DK.USD.A,12.9775
2022-01-01,TP.DK.USD.A,
2022-01-02,TP.DK.USD.A,
2022-01-03,TP.DK.USD.A,13.329
2022-01-04,TP.DK.USD.A,13.4221
2022-01-05,TP.DK.USD.A,13.1873
2022-01-06,TP.DK.USD.A,13.3687
2022-01-07,TP.DK.USD.A,13.6352
2022-01-08,TP.DK.USD.A,
2022-01-09,TP.DK.USD.A,
2022-01-10,TP.DK.USD.A,13.7526
2022-01-11,TP.DK.USD.A,13.7195
2022-01-12,TP.DK.USD.A,13.7314
2022-01-13,TP.DK.USD.A,13.7209
2022-01-14,TP.DK.USD.A,13.54
2022-01-15,TP.DK.USD.A,
2022-01-16,TP.DK.USD.A,
2022-01-17,TP.DK.USD.A,13.5054
2022-01-18,TP.DK.USD.A,13.4788
2022-01-19,TP.DK.USD.A,13.5109
2022-01-20,TP.DK.USD.A,13.5703
2022-01-21,TP.DK.USD.A,13.4431
2022-01-22,TP.DK.USD.A,
2022-01-23,TP.DK.USD.A,
2022-01-24,TP.DK.USD.A,13.402
2022-01-25,TP.DK.USD.A,13.3846
2022-01-26,TP.DK.USD.A,13.5
2022-01-27,TP.DK.USD.A,13.5029
2022-01-28,TP.DK.USD.A,13.5932
2022-01-29,TP.DK.USD.A,
2022-01-30,TP.DK.USD.A,
2022-01-31,TP.DK.USD.A,13.6066
2022-02-01,TP.DK.USD.A,13.4015
2022-02-02,TP.DK.USD.A,13.367
2022-02-03,TP.DK.USD.A,13.4287
2022-02-04,TP.DK.USD.A,13.5543
2022-02-05,TP.DK.USD.A,
2022-02-06,TP.DK.USD.A,
2022-02-07,TP.DK.USD.A,13.5336
2022-02-08,TP.DK.USD.A,13.5429
2022-02-09,TP.DK.USD.A,13.616
2022-02-10,TP.DK.USD.A,13.5675
2022-02-11,TP.DK.USD.A,13.5322
2022-02-12,TP.DK.USD.A,
2022-02-13,TP.DK.USD.A,
2022-02-14,TP.DK.USD.A,13.4933
2022-02-15,TP.DK.USD.A,13.5378
2022-02-16,TP.DK.USD.A,13.6032
2022-02-17,TP.DK.USD.A,13.6154
2022-02-18,TP.DK.USD.A,13.6035
2022-02-19,TP.DK.USD.A,
2022-02-20,TP.DK.USD.A,
2022-02-21,TP.DK.USD.A,13.6118
2022-02-22,TP.DK.USD.A,13.6123
2022-02-23,TP.DK.USD.A,13.7447
2022-02-24,TP.DK.USD.A,13.7849
2022-02-25,TP.DK.USD.A,14.2324
2022-02-26,TP.DK.USD.A,
2022-02-27,TP.DK.USD.A,
2022-02-28,TP.DK.USD.A,14.0395
2022-03-01,TP.DK.USD.A,13.8286
2022-03-02,TP.DK.USD.A,13.8854
2022-03-03,TP.DK.USD.A,14.0386
2022-03-04,TP.DK.USD.A,14.112
2022-03-05,TP.DK.USD.A,
2022-03-06,TP.DK.USD.A,
2022-03-07,TP.DK.USD.A,14.1766
2022-03-08,TP.DK.USD.A,14.3012
2022-03-09,TP.DK.USD.A,14.4728
2022-03-10,TP.DK.USD.A,14.6061
2022-03-11,TP.DK.USD.A,14.7435
2022-03-12,TP.DK.USD.A,
2022-03-13,TP.DK.USD.A,
2022-03-14,TP.DK.USD.A,14.9042
2022-03-15,TP.DK.USD.A,14.7624
2022-03-16,TP.DK.USD.A,14.7503
2022-03-17,TP.DK.USD.A,14.6758
2022-03-18,TP.DK.USD.A,14.6697
2022-03-19,TP.DK.USD.A,
2022-03-20,TP.DK.USD.A,
2022-03-21,TP.DK.USD.A,14.764
2022-03-22,TP.DK.USD.A,14.816
2022-03-23,TP.DK.USD.A,14.8041
2022-03-24,TP.DK.USD.A,14.8063
2022-03-25,TP.DK.USD.A,14.8234
2022-03-26,TP.DK.USD.A,
2022-03-27,TP.DK.USD.A,
2022-03-28,TP.DK.USD.A,14.8068
2022-03-29,TP.DK.USD.A,14.8221
2022-03-30,TP.DK.USD.A,14.7933
2022-03-31,TP.DK.USD.A,14.6458
2022-04-01,TP.DK.USD.A,14.6371
2022-04-02,TP.DK.USD.A,
2022-04-03,TP.DK.USD.A,
2022-04-04,TP.DK.USD.A,14.6609
2022-04-05,TP.DK.USD.A,14.6862
2022-04-06,TP.DK.USD.A,14.6955
2022-04-07,TP.DK.USD.A,14.7176
2022-04-08,TP.DK.USD.A,14.7289
2022-04-09,TP.DK.USD.A,
2022-04-10,TP.DK.USD.A,
2022-04-11,TP.DK.USD.A,14.7213
2022-04-12,TP.DK.USD.A,14.7162
2022-04-13,TP.DK.USD.A,14.6633
2022-04-14,TP.DK.USD.A,14.5604
2022-04-15,TP.DK.USD.A,14.5933
2022-04-16,TP.DK.USD.A,
2022-04-17,TP.DK.USD.A,
2022-04-18,TP.DK.USD.A,14.6181
2022-04-19,TP.DK.USD.A,14.6252
2022-04-20,TP.DK.USD.A,14.6343
2022-04-21,TP.DK.USD.A,14.6424
2022-04-22,TP.DK.USD.A,14.6605
2022-04-23,TP.DK.USD.A,
2022-04-24,TP.DK.USD.A,
2022-04-25,TP.DK.USD.A,14.7068
2022-04-26,TP.DK.USD.A,14.7439
2022-04-27,TP.DK.USD.A,14.767
2022-04-28,TP.DK.USD.A,14.7962
2022-04-29,TP.DK.USD.A,14.7798
2022-04-30,TP.DK.USD.A,
2022-05-01,TP.DK.USD.A,
2022-05-02,TP.DK.USD.A,
2022-05-03,TP.DK.USD.A,
2022-05-04,TP.DK.USD.A,
2022-05-05,TP.DK.USD.A,14.7852
2022-05-06,TP.DK.USD.A,14.8313
2022-05-07,TP.DK.USD.A,
2022-05-08,TP.DK.USD.A,
2022-05-09,TP.DK.USD.A,14.8978
2022-05-10,TP.DK.USD.A,14.974
2022-05-11,TP.DK.USD.A,15.1926
2022-05-12,TP.DK.USD.A,15.2882
2022-05-13,TP.DK.USD.A,15.3526
2022-05-14,TP.DK.USD.A,
2022-05-15,TP.DK.USD.A,
2022-05-16,TP.DK.USD.A,15.4378
2022-05-17,TP.DK.USD.A,15.5639
2022-05-18,TP.DK.USD.A,15.7886
2022-05-19,TP.DK.USD.A,
2022-05-20,TP.DK.USD.A,15.9205
2022-05-21,TP.DK.USD.A,
2022-05-22,TP.DK.USD.A,
2022-05-23,TP.DK.USD.A,15.9249
2022-05-24,TP.DK.USD.A,15.8494
2022-05-25,TP.DK.USD.A,16.0846
2022-05-26,TP.DK.USD.A,16.267
2022-05-27,TP.DK.USD.A,16.3681
2022-05-28,TP.DK.USD.A,
2022-05-29,TP.DK.USD.A,
2022-05-30,TP.DK.USD.A,16.3479
2022-05-31,TP.DK.USD.A,16.3562
2022-06-01,TP.DK.USD.A,16.3876
2022-06-02,TP.DK.USD.A,16.4127
2022-06-03,TP.DK.USD.A,16.439
2022-06-04,TP.DK.USD.A,
2022-06-05,TP.DK.USD.A,
2022-06-06,TP.DK.USD.A,16.4765
2022-06-07,TP.DK.USD.A,16.5588
2022-06-08,TP.DK.USD.A,16.7084
2022-06-09,TP.DK.USD.A,17.0925
2022-06-10,TP.DK.USD.A,17.1985
2022-06-11,TP.DK.USD.A,
2022-06-12,TP.DK.USD.A,
2022-06-13,TP.DK.USD.A,17.0589
2022-06-14,TP.DK.USD.A,17.2344
2022-06-15,TP.DK.USD.A,17.2343
2022-06-16,TP.DK.USD.A,17.2568
2022-06-17,TP.DK.USD.A,17.288
2022-06-18,TP.DK.USD.A,
2022-06-19,TP.DK.USD.A,
2022-06-20,TP.DK.USD.A,17.2905
2022-06-21,TP.DK.USD.A,17.3113
2022-06-22,TP.DK.USD.A,17.3168
2022-06-23,TP.DK.USD.A,17.3301
2022-06-24,TP.DK.USD.A,17.347
2022-06-25,TP.DK.USD.A,
2022-06-26,TP.DK.USD.A,
2022-06-27,TP.DK.USD.A,17.3478
2022-06-28,TP.DK.USD.A,16.646
2022-06-29,TP.DK.USD.A,16.6189
2022-06-30,TP.DK.USD.A,16.669
2022-07-01,TP.DK.USD.A,16.6614
2022-07-02,TP.DK.USD.A,
2022-07-03,TP.DK.USD.A,
2022-07-04,TP.DK.USD.A,16.7155
2022-07-05,TP.DK.USD.A,16.7935
2022-07-06,TP.DK.USD.A,16.9369
2022-07-07,TP.DK.USD.A,17.1818
2022-07-08,TP.DK.USD.A,17.2601
2022-07-09,TP.DK.USD.A,
2022-07-10,TP.DK.USD.A,
2022-07-11,TP.DK.USD.A,
2022-07-12,TP.DK.USD.A,
2022-07-13,TP.DK.USD.A,17.2601
2022-07-14,TP.DK.USD.A,17.3913
2022-07-15,TP.DK.USD.A,
2022-07-16,TP.DK.USD.A,
2022-07-17,TP.DK.USD.A,
2022-07-18,TP.DK.USD.A,17.4581
2022-07-19,TP.DK.USD.A,17.4635
2022-07-20,TP.DK.USD.A,17.5425
2022-07-21,TP.DK.USD.A,17.5605
2022-07-22,TP.DK.USD.A,17.6282
2022-07-23,TP.DK.USD.A,
2022-07-24,TP.DK.USD.A,
2022-07-25,TP.DK.USD.A,17.711
2022-07-26,TP.DK.USD.A,17.8011
2022-07-27,TP.DK.USD.A,17.8335
2022-07-28,TP.DK.USD.A,17.8701
2022-07-29,TP.DK.USD.A,17.9044
2022-07-30,TP.DK.USD.A,
2022-07-31,TP.DK.USD.A,
2022-08-01,TP.DK.USD.A,17.8939
2022-08-02,TP.DK.USD.A,17.9254
2022-08-03,TP.DK.USD.A,17.9327
2022-08-04,TP.DK.USD.A,17.9358
2022-08-05,TP.DK.USD.A,17.935
2022-08-06,TP.DK.USD.A,
2022-08-07,TP.DK.USD.A,
2022-08-08,TP.DK.USD.A,17.9362
2022-08-09,TP.DK.USD.A,17.9393
2022-08-10,TP.DK.USD.A,17.9319
2022-08-11,TP.DK.USD.A,17.9308
2022-08-12,TP.DK.USD.A,17.9356
2022-08-13,TP.DK.USD.A,
2022-08-14,TP.DK.USD.A,
2022-08-15,TP.DK.USD.A,17.9366
2022-08-16,TP.DK.USD.A,17.9411
2022-08-17,TP.DK.USD.A,17.942
2022-08-18,TP.DK.USD.A,17.9411
2022-08-19,TP.DK.USD.A,17.9688
2022-08-20,TP.DK.USD.A,
2022-08-21,TP.DK.USD.A,
2022-08-22,TP.DK.USD.A,18.0767
2022-08-23,TP.DK.USD.A,18.0988
2022-08-24,TP.DK.USD.A,18.1018
2022-08-25,TP.DK.USD.A,18.1176
2022-08-26,TP.DK.USD.A,18.1466
2022-08-27,TP.DK.USD.A,
2022-08-28,TP.DK.USD.A,
2022-08-29,TP.DK.USD.A,18.1564
2022-08-30,TP.DK.USD.A,
2022-08-31,TP.DK.USD.A,18.1648
2022-09-01,TP.DK.USD.A,18.1704
2022-09-02,TP.DK.USD.A,18.1805
2022-09-03,TP.DK.USD.A,
2022-09-04,TP.DK.USD.A,
2022-09-05,TP.DK.USD.A,18.2009
2022-09-06,TP.DK.USD.A,18.205
2022-09-07,TP.DK.USD.A,18.2048
2022-09-08,TP.DK.USD.A,18.214
2022-09-09,TP.DK.USD.A,18.2195
2022-09-10,TP.DK.USD.A,
2022-09-11,TP.DK.USD.A,
2022-09-12,TP.DK.USD.A,18.2189
2022-09-13,TP.DK.USD.A,18.2187
2022-09-14,TP.DK.USD.A,18.2205
2022-09-15,TP.DK.USD.A,18.2321
2022-09-16,TP.DK.USD.A,18.2427
2022-09-17,TP.DK.USD.A,
2022-09-18,TP.DK.USD.A,
2022-09-19,TP.DK.USD.A,18.2474
2022-09-20,TP.DK.USD.A,18.2658
2022-09-21,TP.DK.USD.A,18.2786
2022-09-22,TP.DK.USD.A,18.2949
2022-09-23,TP.DK.USD.A,18.3401
2022-09-24,TP.DK.USD.A,
2022-09-25,TP.DK.USD.A,
2022-09-26,TP.DK.USD.A,18.3702
2022-09-27,TP.DK.USD.A,18.4266
2022-09-28,TP.DK.USD.A,18.4509
2022-09-29,TP.DK.USD.A,18.4862
2022-09-30,TP.DK.USD.A,18.5038
2022-10-01,TP.DK.USD.A,
2022-10-02,TP.DK.USD.A,
2022-10-03,TP.DK.USD.A,18.5187
2022-10-04,TP.DK.USD.A,18.5397
2022-10-05,TP.DK.USD.A,18.5447
2022-10-06,TP.DK.USD.A,18.555
2022-10-07,TP.DK.USD.A,18.5589
2022-10-08,TP.DK.USD.A,
2022-10-09,TP.DK.USD.A,
2022-10-10,TP.DK.USD.A,18.5592
2022-10-11,TP.DK.USD.A,18.5581
2022-10-12,TP.DK.USD.A,18.5615
2022-10-13,TP.DK.USD.A,18.5664
2022-10-14,TP.DK.USD.A,18.5656
2022-10-15,TP.DK.USD.A,
2022-10-16,TP.DK.USD.A,
2022-10-17,TP.DK.USD.A,18.5596
2022-10-18,TP.DK.USD.A,18.5663
2022-10-19,TP.DK.USD.A,18.5663
2022-10-20,TP.DK.USD.A,18.5661
2022-10-21,TP.DK.USD.A,18.5687
2022-10-22,TP.DK.USD.A,
2022-10-23,TP.DK.USD.A,
2022-10-24,TP.DK.USD.A,18.5741
2022-10-25,TP.DK.USD.A,18.583
2022-10-26,TP.DK.USD.A,18.5825
2022-10-27,TP.DK.USD.A,18.5865
2022-10-28,TP.DK.USD.A,18.588
2022-10-29,TP.DK.USD.A,
2022-10-30,TP.DK.USD.A,
2022-10-31,TP.DK.USD.A,18.588
2022-11-01,TP.DK.USD.A,18.5915
2022-11-02,TP.DK.USD.A,18.5956
2022-11-03,TP.DK.USD.A,18.5981
2022-11-04,TP.DK.USD.A,18.5972
2022-11-05,TP.DK.USD.A,
2022-11-06,TP.DK.USD.A,
2022-11-07,TP.DK.USD.A,18.5936
2022-11-08,TP.DK.USD.A,18.5833
2022-11-09,TP.DK.USD.A,18.5803
2022-11-10,TP.DK.USD.A,18.5791
2022-11-11,TP.DK.USD.A,18.5793
2022-11-12,TP.DK.USD.A,
2022-11-13,TP.DK.USD.A,
2022-11-14,TP.DK.USD.A,18.5115
2022-11-15,TP.DK.USD.A,18.5819
2022-11-16,TP.DK.USD.A,18.5864
2022-11-17,TP.DK.USD.A,18.5916
2022-11-18,TP.DK.USD.A,18.5959
2022-11-19,TP.DK.USD.A,
2022-11-20,TP.DK.USD.A,
2022-11-21,TP.DK.USD.A,18.5945
2022-11-22,TP.DK.USD.A,18.5979
2022-11-23,TP.DK.USD.A,18.6033
2022-11-24,TP.DK.USD.A,18.6062
2022-11-25,TP.DK.USD.A,18.6045
2022-11-26,TP.DK.USD.A,
2022-11-27,TP.DK.USD.A,
2022-11-28,TP.DK.USD.A,18.6071
2022-11-29,TP.DK.USD.A,18.6069
2022-11-30,TP.DK.USD.A,18.614
2022-12-01,TP.DK.USD.A,18.6194
2022-12-02,TP.DK.USD.A,18.6123
2022-12-03,TP.DK.USD.A,
2022-12-04,TP.DK.USD.A,
2022-12-05,TP.DK.USD.A,18.6103
2022-12-06,TP.DK.USD.A,18.613
2022-12-07,TP.DK.USD.A,18.6143
2022-12-08,TP.DK.USD.A,18.6166
2022-12-09,TP.DK.USD.A,18.6202
2022-12-10,TP.DK.USD.A,
2022-12-11,TP.DK.USD.A,
2022-12-12,TP.DK.USD.A,18.6208
2022-12-13,TP.DK.USD.A,18.6199
2022-12-14,TP.DK.USD.A,18.6246
2022-12-15,TP.DK.USD.A,18.6266
2022-12-16,TP.DK.USD.A,18.6254
2022-12-17,TP.DK.USD.A,
2022-12-18,TP.DK.USD.A,
2022-12-19,TP.DK.USD.A,18.6268
2022-12-20,TP.DK.USD.A,18.6312
2022-12-21,TP.DK.USD.A,18.6381
2022-12-22,TP.DK.USD.A,18.6432
2022-12-23,TP.DK.USD.A,18.6522
2022-12-24,TP.DK.USD.A,
2022-12-25,TP.DK.USD.A,
2022-12-26,TP.DK.USD.A,18.6592
2022-12-27,TP.DK.USD.A,18.6649
2022-12-28,TP.DK.USD.A,18.6813
2022-12-29,TP.DK.USD.A,18.6964
2022-12-30,TP.DK.USD.A,18.6966
2022-12-31,TP.DK.USD.A,
2023-01-01,TP.DK.USD.A,
2023-01-02,TP.DK.USD.A,18.6983
2023-01-03,TP.DK.USD.A,18.7029
2023-01-04,TP.DK.USD.A,18.7105
2023-01-05,TP.DK.USD.A,18.7194
2023-01-06,TP.DK.USD.A,18.7387
2023-01-07,TP.DK.USD.A,
2023-01-08,TP.DK.USD.A,
2023-01-09,TP.DK.USD.A,18.7498
2023-01-10,TP.DK.USD.A,18.7538
2023-01-11,TP.DK.USD.A,18.7555
2023-01-12,TP.DK.USD.A,18.7581
2023-01-13,TP.DK.USD.A,18.7608
2023-01-14,TP.DK.USD.A,
2023-01-15,TP.DK.USD.A,
2023-01-16,TP.DK.USD.A,18.7592
2023-01-17,TP.DK.USD.A,18.7681
2023-01-18,TP.DK.USD.A,18.7691
2023-01-19,TP.DK.USD.A,18.7701
2023-01-20,TP.DK.USD.A,18.7742
2023-01-21,TP.DK.USD.A,
2023-01-22,TP.DK.USD.A,
2023-01-23,TP.DK.USD.A,18.7771
2023-01-24,TP.DK.USD.A,18.7844
2023-01-25,TP.DK.USD.A,18.7735
2023-01-26,TP.DK.USD.A,18.785
2023-01-27,TP.DK.USD.A,18.7853
2023-01-28,TP.DK.USD.A,
2023-01-29,TP.DK.USD.A,
2023-01-30,TP.DK.USD.A,18.7852
2023-01-31,TP.DK.USD.A,18.7876
2023-02-01,TP.DK.USD.A,18.7878
2023-02-02,TP.DK.USD.A,18.7897
2023-02-03,TP.DK.USD.A,18.7913
2023-02-04,TP.DK.USD.A,
2023-02-05,TP.DK.USD.A,
2023-02-06,TP.DK.USD.A,18.7948
2023-02-07,TP.DK.USD.A,18.8092
2023-02-08,TP.DK.USD.A,18.8087
2023-02-09,TP.DK.USD.A,18.81
2023-02-10,TP.DK.USD.A,18.8109
2023-02-11,TP.DK.USD.A,
2023-02-12,TP.DK.USD.A,
2023-02-13,TP.DK.USD.A,18.8112
2023-02-14,TP.DK.USD.A,18.8184
2023-02-15,TP.DK.USD.A,18.8225
2023-02-16,TP.DK.USD.A,18.8282
2023-02-17,TP.DK.USD.A,18.832
2023-02-18,TP.DK.USD.A,
2023-02-19,TP.DK.USD.A,
2023-02-20,TP.DK.USD.A,18.836
2023-02-21,TP.DK.USD.A,18.8438
2023-02-22,TP.DK.USD.A,18.8464
2023-02-23,TP.DK.USD.A,18.8506
2023-02-24,TP.DK.USD.A,18.8548
2023-02-25,TP.DK.USD.A,
2023-02-26,TP.DK.USD.A,
2023-02-27,TP.DK.USD.A,18.8567
2023-02-28,TP.DK.USD.A,18.8632
2023-03-01,TP.DK.USD.A,18.8647
2023-03-02,TP.DK.USD.A,18.8652
2023-03-03,TP.DK.USD.A,18.867
2023-03-04,TP.DK.USD.A,
2023-03-05,TP.DK.USD.A,
2023-03-06,TP.DK.USD.A,18.8587
2023-03-07,TP.DK.USD.A,18.8801
2023-03-08,TP.DK.USD.A,18.8907
2023-03-09,TP.DK.USD.A,18.9135
2023-03-10,TP.DK.USD.A,18.9295
2023-03-11,TP.DK.USD.A,
2023-03-12,TP.DK.USD.A,
2023-03-13,TP.DK.USD.A,18.9374
2023-03-14,TP.DK.USD.A,18.9494
2023-03-15,TP.DK.USD.A,18.9514
2023-03-16,TP.DK.USD.A,18.9583
2023-03-17,TP.DK.USD.A,18.9756
2023-03-18,TP.DK.USD.A,
2023-03-19,TP.DK.USD.A,
2023-03-20,TP.DK.USD.A,18.9785
2023-03-21,TP.DK.USD.A,18.9919
2023-03-22,TP.DK.USD.A,19.0014
2023-03-23,TP.DK.USD.A,19.0165
2023-03-24,TP.DK.USD.A,19.0223
2023-03-25,TP.DK.USD.A,
2023-03-26,TP.DK.USD.A,
2023-03-27,TP.DK.USD.A,19.0371
2023-03-28,TP.DK.USD.A,19.068
2023-03-29,TP.DK.USD.A,19.0839
2023-03-30,TP.DK.USD.A,19.107
2023-03-31,TP.DK.USD.A,19.146
2023-04-01,TP.DK.USD.A,
2023-04-02,TP.DK.USD.A,
2023-04-03,TP.DK.USD.A,19.1532
2023-04-04,TP.DK.USD.A,19.1788
2023-04-05,TP.DK.USD.A,19.2001
2023-04-06,TP.DK.USD.A,19.2266
2023-04-07,TP.DK.USD.A,19.2361
2023-04-08,TP.DK.USD.A,
2023-04-09,TP.DK.USD.A,
2023-04-10,TP.DK.USD.A,19.2332
2023-04-11,TP.DK.USD.A,19.238
2023-04-12,TP.DK.USD.A,19.2619
2023-04-13,TP.DK.USD.A,19.2885
2023-04-14,TP.DK.USD.A,19.307
2023-04-15,TP.DK.USD.A,
2023-04-16,TP.DK.USD.A,
2023-04-17,TP.DK.USD.A,19.3363
2023-04-18,TP.DK.USD.A,19.3542
2023-04-19,TP.DK.USD.A,19.3755
2023-04-20,TP.DK.USD.A,19.3806
2023-04-21,TP.DK.USD.A,
2023-04-22,TP.DK.USD.A,
2023-04-23,TP.DK.USD.A,
2023-04-24,TP.DK.USD.A,19.3806
2023-04-25,TP.DK.USD.A,19.3853
2023-04-26,TP.DK.USD.A,19.3937
2023-04-27,TP.DK.USD.A,19.4029
2023-04-28,TP.DK.USD.A,19.4103
2023-04-29,TP.DK.USD.A,
2023-04-30,TP.DK.USD.A,
2023-05-01,TP.DK.USD.A,
2023-05-02,TP.DK.USD.A,19.4268
2023-05-03,TP.DK.USD.A,19.4417
2023-05-04,TP.DK.USD.A,19.4511
2023-05-05,TP.DK.USD.A,19.4647
2023-05-06,TP.DK.USD.A,
2023-05-07,TP.DK.USD.A,
2023-05-08,TP.DK.USD.A,19.4747
2023-05-09,TP.DK.USD.A,19.4837
2023-05-10,TP.DK.USD.A,19.4909
2023-05-11,TP.DK.USD.A,19.5134
2023-05-12,TP.DK.USD.A,19.5389
2023-05-13,TP.DK.USD.A,
2023-05-14,TP.DK.USD.A,
2023-05-15,TP.DK.USD.A,19.5649
2023-05-16,TP.DK.USD.A,19.6386
2023-05-17,TP.DK.USD.A,19.68
2023-05-18,TP.DK.USD.A,19.7336
2023-05-19,TP.DK.USD.A,
2023-05-20,TP.DK.USD.A,
2023-05-21,TP.DK.USD.A,
2023-05-22,TP.DK.USD.A,19.7607
2023-05-23,TP.DK.USD.A,19.8047
2023-05-24,TP.DK.USD.A,19.827
2023-05-25,TP.DK.USD.A,19.86
2023-05-26,TP.DK.USD.A,19.9027
2023-05-27,TP.DK.USD.A,
2023-05-28,TP.DK.USD.A,
2023-05-29,TP.DK.USD.A,19.9512
2023-05-30,TP.DK.USD.A,20.0453
2023-05-31,TP.DK.USD.A,20.3104
2023-06-01,TP.DK.USD.A,20.6632
2023-06-02,TP.DK.USD.A,20.7529
2023-06-03,TP.DK.USD.A,
2023-06-04,TP.DK.USD.A,
2023-06-05,TP.DK.USD.A,20.8447
2023-06-06,TP.DK.USD.A,21.1465
2023-06-07,TP.DK.USD.A,21.4565
2023-06-08,TP.DK.USD.A,23.021
2023-06-09,TP.DK.USD.A,23.3212
2023-06-10,TP.DK.USD.A,
